NewHash(v1.58),BaseHash
0ACD4D4123D79892,4C60E6EFDAFF2462
00F11F13DB7B0557,1B857666604B1A74
AE3C2157FD741193,F808475FA571D823
6CA6298E3E0086F4,5FFE9B4144F9712F
1088B18071ADCCBD,18C1270EA7F199BC
94B5910A9C945688,5262CC1995D07E09
5C53AF694DE011E8,416DBD4CD6ED8DD2
5639E771F6085BF6,31B73D1EA9F01DA2
E2ED785E8DB4D3FF,26AA915AD89BFB4B
C099DA307DD6BC62,239528EACDC3E7DE
7E9CA7389EF595E6,6BC97F4F4BB3C04B
A13A75665F7E0689,654CD0A825161131
6090FC735660B8F7,7350823473013C02
AD9047296F9EA375,4668D80430D6C299
C252F409BDE7A700,B128377056A54E2A
BC4351060BEFB0D2,02B15662D7F8886F
FD478ECFA85A941A,D839450756ED5A80
51BB443B279E4104,AAA34F8A7CB32098
65FAB09725E2FE75,12534C348C6CB68B
FF65CDB0EB7ACE71,6C0E2E0125610278
4B1C22133022D7D3,2A2173E46DAECD12
1FD50AAF9DA2199E,419594E137637120
86998D41F61B3824,423DE3854BB50894
6CAF65C4F61A4BBD,1A5CD7752DD28CD3
41483427EFBC0047,4B33C4243DE0C432
D852449BF2E2BA8D,048746E388762E11
70F555A7CCF10659,2F844A8B08D76685
13C3030981EA7C3B,D76B57B44F1E6F8B
7A93DEA53EFC3CF2,5927F96A78577363
37B78BEF7C4625D4,2274BC1C4885E333
9EA64D6BF7698FA0,267C78C60E806B9A
A24FDA4986456697,DFB2B516207D3534
DD786B89B15AA63F,026FB97D0A425F84
1C35FDD57F36FBEA,8183455E16C42E3A
66B27A59829491D3,013A80FC08F6E4F2
6729FA3AF971BE2A,B51194800B257161
15F5DB94F871E803,BFD8727AEA3CCEBA
98A99A554B458431,5640BFF86B16E8DC
63A8BF5E6C2BF85C,AFBD61CC738D9EB9
93150D31CE38FE75,85973643155D0B07
E41D3E7A282E576D,E5F773C1A1D9D168
56555A9ED8B80DFD,52F0982D7FD156B6
CF0E3BB302EAC0EA,5F15302936E07111
E53134ABB42F336F,C6372ECD45D73BCD
7BC5E5A5FF7F278F,7F4724035FDCA1DD
C63A09AA9006F776,77B612531280010D
3A76A0944BE2C291,A571D46727E2B718
3BF65CF27F6CFBBE,5B84D09CEC5209C5
F01464D7AF0B7347,91AEF906BCA88877
F439FF1991626CB9,D95E79E8686D2C27
4B0B4E357722C507,02EC0AF5C5A49B7A
584B286572B48431,AF66DCEE6609B148
F98FF61CD2D3500D,1CEA6BFDF248E5D9
1EC2077A4D963881,4F8A26A890FD62FB
2ED671F67654FD28,E1615EC03B3BB4FD
664C0A1BF5E133FA,EC3C9B8D5327B563
0A18C027350D3C19,B13C14F66A00D047
C529D13129C03CF4,8927CBF9D22261A4
6EA486FF6D815B4B,17C07FC640E86B4E
B6B6AC43334C34A7,61A3DBA14AB7F411
3FB84450A94CB528,FEDB7D269E8C60E3
B93A4265CB0F5B1F,C3981DCE61D9E13F
9BAE3263D9B1FCB9,6A25241C340D3822
74789DA66781DB64,C7848EFCCC545182
F3F07AAF13926729,299FAEBB108AE05B
616226219F841621,AB3CAA6B422164DA
E48CE8BA3679B268,8A7B3952DD64D2B5
6CCC428F989DFD8A,883D79C4071E18B3
4C1B8C5717647539,F3A21BCD95725A4A
0DBA73788F6E3C5F,E2587F8CBBD87B1D
1A76A9A82BD6228C,272ACD84970869C5
06C559386AD19942,2EAC52B4019E2782
47C86377AA337CBE,9A4CF4F48AD77302
A257ACF32A90B705,76EF28DA05EA395A
EEE6DAFBF451B942,A40F9C2623F6A8B5
5355BAA621C153CF,67F3780DD425D4FC
F1050E548C37F4A5,04A355E041E004E6
748EF68A43BBBC6C,0368B3A838070348
036D1EA7243F2CCC,341DE7ED1D2A1BFD
8CE3D365F064F69E,8524A8B0171D5E07
9364FA34F6E72A61,EF21A9EF089A2668
B28D5BE976E5890C,1A092BB0C3808B96
976D40337FCB1481,3CA58F6CB7CBD784
C2F690E5F28EEF10,6D6840CEE8845831
A079C1C6FA6675C2,E4B5F4BF2CB24E65
6CD5E12A8E5D0092,13E940F88470FA51
BB103A5DEC572725,C4EA073D86FB29B0
5F75840181672FAD,16350528F93024B3
ECCDAE4E977BDA96,7A2D8AD0A9EB9C3F
E6239CCB98B8AB66,88C6814073DD4A73
C511E7C272201CF7,2A179DF17CCF04CD
9D4AFED2949F7082,0145F696AAAAD2E4
861D35D42CFD2991,BE2CACCF5A8AA805
F777CAA43F4B281A,300D614A4C785FC4
A72858C94E70296C,F1160ACCF98A3FC8
BD3CEA9CD36E271E,CB4E8BE8A0063C5D
10F7BFE3A88CB99B,FF1B8B4AA1C25DC8
C870CD3D6D40CB09,36E353271F0E90EE
315D54141149C1B6,AA08EF13F341C8FC
508CDC652F5361B5,B1632E9A5F988D11
6DB7FBD602C51670,163E252DE035A133
C9B8424FE1C703CF,9C93764223E29C50
1307D54181723A6E,8A1C8B1738FFE87E
64E70C7C5D6DE65C,257ED0FADF750BCF
5C5CE5291FB79534,638A3A81733086DB
D4538F501EDCD96C,18D0456E86604654
03AC3319D1B50189,33F2E3FE70EAAE1D
3C1BCE3438ECBFC0,1F2AA07F00B3217A
58DAFDEB2F46A5EA,4F1D4BE3A7F24601
D9D122A54FFE62B8,93376B65A266EB5F
CD1DF129E7E656D9,99015ED7DBEA5113
36DD2F43086812AA,49E50BDB8BA4DAB2
5D1D64E01B76705C,BC0ED94165A48BC2
B11C0CF5CCDFE10A,7A6535691B477C48
32CAC81EC8C5BA86,BB6F1CAEC68B0BCE
5C7A358E1C48DEF4,F7EC25A3EBEEC726
2A375326652F1B50,153973AB99FE8980
AE32AE15890AA504,A4822F1CF23F4810
15CEDAB46D800682,80CA6A8B6C094CC4
5E43FCE03B0CD999,7EE64D51E8498728
29579BC5971CA4B6,E50E52416CCF948B
68C47642183F091A,1DBD58820FA61D71
F798DCF92C74B531,679BE1DAF71DA874
7CD708DEB04F8474,0FC2D89AC25A5814
5545B7D117BB40B4,18EB48CFC41F2EA0
A74CB1A66EE16D43,D11FA52EB849D978
ACC66366E248A4CA,A4718A1419D18151
C2512E3805388B5B,21442F412E8DE56B
ABA36033671C7E58,2F9D3834AEB9EF79
54E818A233B540D4,364DF566EC833DE2
516FE5EF30DF734D,CB2CF5148012C8D0
8B9AD14C7D42CC13,44A0870B7E92D7C0
35DE445E5254AFED,017008CCDAD48503
4239F34C6EE6A3E9,729072355FA39EC9
CB1EF1E7B77ADF4C,797AC7CB535BA28F
C96A605CF3E9295B,6CC27C9FA2040220
246C656F8E525DC7,83CDB10EA29B370B
3F2B528DF27C8A9F,58C70CF3A41E4AE7
8F5F4164BF5FB513,8C18E0F9080ADD73
950B26F4C891073F,EEA929141F699854
8DEF8D80C66C34D4,060D6E96F8B8E48D
AA8557AFE4A4A184,C77720A12FE14A86
FE1CD80C2F7CBCFB,D9A897A4C6C2974F
49C085D876A9986D,3523634255FC3318
1506C7782F807090,90A43CC281FFAB46
DCB52C614B3660EC,45EEE61580806D63
FEF687AF74EEDCC2,1760FFA8AB074D66
80476B7F23BCBB1B,02A0C9720B854BFA
B83D9F54C7F8C2BE,6B7A646C242A7059
1A9E4C03AB189860,2F3C3D9F50681DE4
DA664493ACCDBE81,9DE327631295B4C2
35D4F23CB8A63EDB,C024869A53992F34
ED99779C40AEE6C4,1C86D8AEF8254B78
6F0299ED3CEB4E5D,B50C0B0CEDC6CE84
532C99FAF70C652B,BF94DD42F63BDED2
CD8C08FA7D84C27E,39DAC362EE65FA28
F2BC143F97765619,898CC20EA75BACD8
5540488889EC816A,F33BDFE19B309B19
57CAA5FBF134D4AE,BD2A8EC3AF4DE7DB
D2FC6B4FE564A470,327EDEEEAC55C369
6ABF9C6F18308B78,169BD9382084C8C0
E99748D31DCC4193,E870F9F1F7B4F1FA
2C9478E81D9B8529,8C71288AE68EDE39
9920F898AA3D335E,57AF1F8E27483721
3F990964E4A5669A,DF993EE5E90ABA25
A539EDE8DA5BBC22,239A3351AC1DA385
FD86BDAC70588822,D1110739EEADB592
3F57BEDBC381CBC7,9243BAC96D64C050
251C5C1DDC74D01D,D62A67D26D9653E6
095032C22DEE1587,5F0F0C783EB16C04
D195D79715508EFA,C90D2DCACD56184C
71880CE67EE81F91,D83C2B94E7508980
57BA7B498F91C8C8,36AD3E690DA5ACEB
06A78BA0B756C754,068E835A1D0DC0E3
027DB13BD5D494CC,FC18DB55AE19E046
EA33835CB4CD38AC,6DDBF9DFFC4AC080
92AF77F76753447A,338D2E3477711050
6611550CBD3A321B,96DEC8D5430208B7
A9911C122B3210B5,DFA2EF8E04127DD5
B1A39942D4E31AA5,472397322E92A856
9B8B94A1196F345F,A76359FC80B2438E
A26C67A816927CC7,271401846BD26E92
524171C8263E7C3E,A200EB1EE790F448
06C47617FE42768F,5086C7843552CF85
3F5B55C881FE2E15,A5E78BA2B1331C55
1E672EB1F161AEEB,EB354E5376BC81A7
91DFC8F68F6D9B05,67C540AA08E4A6F5
F7A14A1A76B6DD17,48B3886C1358D0D5
97A9BB81C66772B5,BAC038F7459AE5AE
51844F589D928A86,305C8DCD79DA8B0F
629B37AF59212703,6B24BFE83A2BE47B
703CB0B4057DDDF5,C3330A45CCCDB26A
DEE4F5F0B93BE664,4D41783FB745E42E
6D2D1393FA9794D3,9E82F0F362881B29
7D5C42A7CDB11DB6,BB7454BAFF08FE25
80B66EF081475250,BDECF64367884AC3
F4AB1ADB142FD39D,38C16A305E8CDC8D
45D982DAE0BE3255,8BDC7BFC57A81E76
5E0A11B95EE2E0C6,172AA1B624FA1013
A0547B659F4E7B59,9B8E1BF04B51F2E8
76B797B61752AAB8,6C38AF3693A69A91
AED7808FBB732392,F56B8137DF10135D
1843CF59BB5EFD96,21D04D7BC538C146
6ECBF4AB299FABC8,63F9EE203C3619F2
D70F3341FFF70270,E73092F4157CD126
859006DB870314C5,891B5B39AC6302AF
9DCF157443EA30D6,2206BF9A37B7F724
6964C8D9877AB910,A43D5C6FE51ADBEF
DEABC7EC7DA2B48E,0F07E7745A236711
9C0ED16B4F524508,837765A25378F0BB
EE3A19A84A10F8B9,C197616D221FF4A4
CA60DF1D01DBD440,ACCFB4ACF53551B0
B37C5672EE23D04F,212A8D0D2BABFAC2
8A6AB093D1EE5368,01B8247A7A8B9AD1
B5CD7C8585F9A098,E3E2C1B4C59DBC77
7426EAD34C015246,03F1A106BDA7DD3E
2E04B7B46A3670E5,61BB1D9B3A95D802
B5A50A903B9AB61B,E3A3DB414A373DAB
102628DFCAF80472,EF7D17BC6C85264C
7E8EFD07A6DC03D3,DFC252D8A3E15AB7
1C2089BF9D3135D3,E1C8709406F2C41C
5E1BCDAABF4860D5,44B80ABAB9D80BD3
4D784D143ADFE4C3,0C8FAC83902A62DF
C2C3885D7793A4EF,7E08924259E08CE0
CF840EE47FD445AA,18F621F7A5B1F85D
333C7ED850043727,35FB78DC42B7BD21
BF97536EEDB58CBD,2202A3F42C8E5F79
030ED7E4898B79A5,43DBAE39626CE83F
868FD470A00DDBB9,CFEB46DCD7D8D5EB
B471DBF7B15B22E6,68049AEFF83D8F0A
E140E76445205B6B,53FA83401D9C07FE
74E92DB9CF6FB1BA,520F3282A53D26B7
6D5974B117818E44,292564C735375EDF
FB1BA1B14AC51416,C571D0E77D8BBC29
6A687BCFF5D10F9D,EAA572036990CD1B
096DB41969983F1E,D23A1A815D21DB19
B6BA8B8E3D0B41C6,A5EDC40EF369B48D
69CE66B03B2184EB,C30338E8088E2E21
D199EE48D2842EB1,5FCF4D7069B09026
9417F1137725B4B3,0CF2B696BBF945AE
A5AAB00FA8C570A4,B8A850F20A067EB6
98F560BC13E5293F,F5A2C681787E579D
E73F8CB95153F5B1,AABB1F56E2A17CED
4FEF096D3AB4AA8C,450930E616475D0D
694170BB080C08FF,54972ADAF0294A93
5FABFB823FD821D4,ADBF060E2B30C5BC
E42645792657F001,7D304C1C955E3E12
1E4C19DC2AD86A18,7EE9F5D83DD4F90E
7F0054A115D66F44,FB71170B7E76ACBA
96EDA732FD9DC0AF,44A8FCB8ED227738
52BD0FA2342C7246,5B4E4C817FCC2DFB
F00526C1598A6868,34E82F05DF2974F5
28AA31872A651BC7,04A2A40C73395041
8955D96A20FF3811,407DC5E97DB1A4D3
691736A810DA2BD4,AA0008F3BBB8F416
EBF08DA37D86CD05,E7FFAE5EBF23D890
CCC0A2EF3DC76A34,FF0B610F6BE0D7AF
07899AAA5D680386,EDE476E5EE29EDB1
159F9B5A2920DF4E,11E65974A982637C
BE3ECD06B6BDF192,8DB3F12A02CAEF72
E776D70A603C3C81,487A82C650EB7799
B27951EAA6BC6646,E2892E7E55D7073A
8133A5F807883BC6,FE02FFBED8CA9D99
111B8C39EE6C95E7,231C8F89D0539D8F
C2C78FE6CDE262FE,E135A9FF3F5D05D8
26009F50A14AD073,50F940259D3841E6
9C929B838435DB54,77E2DD177910E1CF
C8813DFDECA7BB27,A17784FCA9548D15
74248A89DFCAA77F,DCD4EC3F419D02FA
262D43EBE3CA4397,1279E861A329E73F
A6CE32374156EFA0,E81B7D2A3DAB2D81
9A42DD879A371772,20FE7FDFEEAD38C0
8D32379EC749B177,661B5C8654ADD825
CD6C63A108B12434,096EF57A0C999BBA
94C2F928B167AA54,9029B2F3DA924928
FF833B22CE9EBABD,13127EC3665E8EE1
7A610B2EC5DA34E7,AE9FC9EF6A9FAC79
2AE77DBCBF631065,54318C915D27E4CE
FB7ACC9D9D6401A8,AE2AF67E9D9AF65D
52EF8B7F3D0A9EA8,E5810AC70602F2F5
F6CF013E72C680B4,53158863FCC0893A
78711A80544B2439,FC859E2374407556
28FF2C2261B6CBA1,5E346D934122613F
5C3549D308EC0B7F,2C933ABF17A1DF41
34582635DA718E5A,198F77705FA0931D
2D3AAABB780ED9B6,DAD37F45428801AE
940745265434EB5F,D8C3BE3EE94CAF2D
8F010262EB7D058C,483ACA1176CA93F1
90D68B004DE537B5,28157D43CF600981
5089DD830FA61D71,351220255D64C155
BD18A1EF31F0166B,3E93E06DB8EF1F30
7ED668FC4CB0F4C4,55598D21339CB998
257D98D0E399F50E,65475A218FFAA93D
70DD65D169B664FE,8204DA7934DF3155
3A74FC046FC85EDE,93054C88E6AA7C44
3EBD3AF4E5D7A08C,4D982ADB1978442D
47B1BEC47F443304,36391F397731595D
9EDEC39EE142C8D5,E86051786B66CD8E
35A0954FC4DC4CAD,BE4390CB40B3E627
B1BB0770DDABA505,5A34CD9C3C5BEC44
4B83FFC4B00987D9,43E4111189E54F0E
5185D043BD203744,1E314167F701DC3B
A241A7085A493F20,BE8BE4FE60E27B72
5BAABF9FAEDE4D96,74513EA3E505181E
1BB27397611554CE,11B5E6D2AE73F48E
434CC3C60683B171,46818D79B1F7499A
E5D4469DCCFB5170,D3CD6FD297AE87CC
9F66168013D830E4,24AC0137444F9FD5
B6AD9F9931D821CA,F9113A30DE5C6670
A630BF119308F2F4,BC38B49BCB83BC9B
61042CA2A97BBB69,6D0DE6A7B5DA71F8
1419D7B938CBFF2E,E124FA80A759019C
F4666BA5B36DBCB2,FCC75460ABA29378
138506D6C7564EF1,39BBF623FC803EAC
702B349761F63A9E,5F68520888E69014
09684FD679B0E474,853648FD1063A213
D7AA4C82B5D00977,8A9BA1AB3E237613
B73D201873640749,5FFF4CFC74D8FB80
1AC3ECC14FA9CD77,FDD179EAF45B556C
DA63AAD3559A7FB5,E9B09589827545E7
EC1FA12F2050BD84,DC64D2C53493ED12
7B0A672B0283F03E,9D40DF90FAD26098
7DD73F7F62179990,4C68DDDDF0097317
87C0DA419F19FF57,46E9AE36D8FA6417
FB9EB8DE7A01979A,1BF094736DD62C2E
51B334B227EC8042,BBCCE00B381F8482
24466A99E2719412,A6E9C38DB51D7748
D9BD5965B9552645,6094AD011A2EA87D
E63474311C6E3825,3317DEDB88C95038
11ADEF87BAD88F70,FC04745FBE67C19A
62EA3913642EDF8E,F4F2C0D4EE209E20
F4CC509EEB975296,F1307EF624A80D87
DD0B677578E78E45,745711A75AB09277
BA5D7196EACB9282,B302540597885499
BE74EC1CD33D16EA,888D57E407E63624
CDDA0C58B818F6B2,25FBB336DF1804CB
957E514A6E999374,E7DCB5B874BCD96E
1A53079994915FA6,CD015E5BB0D96A57
7DF13542ADA68880,35736EE65BD00C11
B733C0853476F0C1,521FB041D93DD0E4
BD7DCBC4F2DF91F8,9040DFB09BE75706
C23444E9B1B8D081,DB88A37483346780
27ED46EA48C0A455,54CE8AC98E120CAB
63F498818B4DEE3E,85F061DA64ED2F67
3F03C2D4EFA888BC,07C837F9A01C34C9
71F4002CB1A0B451,BE6B23FFA53FB442
CA4C0AD3CAFF651E,3A618A217E5154F0
B8306DA8A5D18C52,4E096588B13FFECA
F68E5437AF17EFBC,66E0276CC5F6B9DA
E835F806BE49C67B,63145D9C883A1A70
21FC15AE6B6188C4,C02F4DBFB51D988B
E570B77D940667FF,465C84BC39F1C351
B133F9D28DFD4E1E,441603240D202FA6
28EC5961FD3B75F0,A50ABC31E3CDFAFF
E8F6C1F695B25B91,F22B6C47C6EAB066
F9518F925A4A1894,5835D9CD92E83184
D87C62FA7E75D2C5,30CF4BDA4FCB1905
D944F164F0A87F7F,57B192B4D4AD23D5
BCA3FA8D0984A7D3,95C9E72F3D7DEC9B
47E529DA87615548,19CAFA3C87F7C2FF
D452B47F164A4D79,C50AA39A577AF886
17E14239FB53CCE3,768FF8961BA904D6
C2F770299DFFA794,2DE7EFA66B906036
7B32AFE3B3F7D5EB,1C7302E725259789
C5BF49FEF70EBF12,6009F9F1AE90D8A6
FCCAECEB5E052FBE,761B77454205A61D
89D0E0233F6E59A7,AB0F816885B0E483
45B4BDAA12353E7D,E3AD2BDBAEE269AC
51109C28352EC9A3,15C40837039FFAF7
0208598D19E7A49F,FB92A102F1C4DFA3
0E68D1FEE34D0C80,79CFD9827CC979B6
03454821A9ECF4AA,2A74E1D5F2F00EEC
4131052989DE1278,E520FF1AD2785B40
1F5AE5900921235A,67722AEB798E5FAB
682283641E48E60D,908CBECC2CAA3690
177106D5E97D1958,9A497FE2DF198913
CEDE6233B8F49499,BB062B2B5722478E
92B900558E4A1E49,8A75CE2956274ADD
07AD9E67F357C655,69240733738C19A0
1CFDD57741085128,60DFD0691A170B88
801BBD5E2830170E,11D5F725F0E780E0
94398B6170DCA18C,4F32C0D5A90A9B40
E8A860CA60E8825C,87F395D957D4353D
562B711F727C6A94,9D6981DFC91A8604
17C7C36F1FCE1AC2,25CB5A9F37BFD063
FF31E3EF4ED19CEB,23F09EADC01449D6
5AC8E3AF6B0E9458,CE60DE011B6C7978
4882A06B36985DD5,E944C4F5AF1B5883
3D2C801F928BA9C8,DF02A2C93F1F26DA
644B8FB9F0B8AF6E,15337C7C268A27B2
9D176461AEBC1FDE,2FC5650B0271CB57
A6A33E7A7C82DAEA,FD8B834A8BA05048
A7384DAD7CF469DA,A72BC0B675B1519E
945749F6DCB3D9DD,A150A4F065806B1F
B9B7C1BEADFB5967,203F1CFD823B27A4
CE042F81F8CC55EC,AFEBB0D5D8F687D2
CA8CDFE6F0F62C7F,67A5589628E0CFF6
187DF98ED95E5557,2ED7843F8F801023
BB7A0F7375123A7C,1F471B79ACC90BEF
EF45F91CEE9CA825,48DE78AF2C8885B8
F1AB1E47A12AA2E6,66B59CFFD78467AF
527312C0DF85960A,CCA1072C29D096C2
1A1B1F5DC3F2D868,AEEF48CDF5B6CE7C
DFC67688F9088B45,F6201B4DAF662A9D
4B719B4A8760B77F,83F28CE49FBBFFBA
98E8458382A8BD60,87EB7A3FFCB314DB
20CD75CDFAF71FD3,0F10B05DDF8D16E9
8D9B0AD025E894AD,EF0912DDF7C4CB4B
C9C5C792162FC9E3,B5D3453C98456528
83CD7741E215B226,7303E27CC6532080
95A42C7D8591E15A,ACDE7185B374177C
89DF2F9E72BF257B,6EA101606F6E4D81
3CA6EFF7D6332047,8E02D73914064223
396CBC3B89746A9D,859ED1CEA343FCA8
6C0F53DCB3246608,9FAAA4F4FC71F87F
EE03516F1F1A249B,855BC38818F6F684
D0CD6F19A5CD39EC,8362B09B91893647
8BB54BEEA2E17EC8,B2798643312205C5
DE0E57421B7105AA,3A214F2EC889B100
780A8BCE22FA646B,7543BB439F63792B
2FE2977F89F2C159,137BC35589E34E1E
BC04C06C5EBC8BD5,97C9E4E7024A8F2C
D36AFC4A86165B46,00DC833F2568DBF6
AEBB4E3408E9C382,3ED1438C1F5C6612
9F75296BE5B9E406,CA78CFA0366592FE
F4E7B156E5A4B520,1753344C770358AE
82531DB473114086,82E4A58BABC15AE7
BE3AC6D6682E4A5E,10D373323E5B9C0D
043879210CB3356D,930DE22F07B1CCE3
DD48701476147CF4,EB2BF817463DFA28
CC5050A709F16570,75632C5ECD7ED843
65F03588435FE39B,ABA17D7CE615ADBF
A22CDE353F373A10,BD12F8228410D9B4
1532F8D9DE88D9AC,ABD5E88B8A2D3DB2
66237ABAFDF8615A,6F79B93B0A8E4133
39FC9DEDBEF0B2CE,6793E42BE02B575D
905B0BF2F73EFAE6,9C1556705F864230
399FBD01EEC6178D,E11EBBB2A783FE8B
7005A5CACA127E31,425A44533437B64D
F00204AC7EF3155C,2EA9A3BEDF3F17B8
2A7E749E640470C6,4164F227D052E293
68527850AED38263,D45CB817D7E177D2
2374AA601C2C4709,44E44169EF70138E
35395E05C7DB18D0,BA7148484BD90365
3F9B1FDEB8A770EF,CBDD322A73D6D932
6447DA2F47A963E9,BB779C0CA917E865
78BB5808602D08AA,F5BED327CEA362B1
4F09A12BA1B81917,34D23450F028B0BF
55518EE41F8109F8,E791DF1F73ED2C8B
DE866220FC1119FA,1CEFB61F193070AE
B74730632FB72AE5,4AF92ACD3141D96C
04B354BE7E7B0632,2A893980E96B659A
E1AFE5E1E834BBF0,DB4EACD4AD0A5D6B
87AF9112820EEC25,A0A9668F158129A2
1B28B340344BA310,7085228842B13A67
8BC4D76163FA9E13,317EBA71D7543F52
326ED9DD64134D76,96B1361D9B24C2FF
3EE42535A14BA719,595F028698072DD9
818F829545200020,72D918C99BCACC54
3984FBEFE07835D4,B57A49545BA53CE7
4BFEE961F7BC72B6,D972E4BD7AEB235F
1697786D4C3AFEDD,6C5AE23EFA885092
A626788AB8AD0C3B,1E8E5E20937E3137
1E3BDC4EE6F896D7,F9E56683CA8E11A5
0365AB5B6DB2F6E3,038C1F517D7FDCF8
763A39AC8944F8BA,E8AF77C4C06ADC93
4FC939CFF1D6386D,50B196FC9ED6545B
3EFC185839D591DB,F6D733C32076AD03
CE2C78E9FC0B01E3,25D39B935A038A26
027F803A942FB98F,643ED62D5EA3BEBD
793E115A707D0BF5,797F9C5E661D920E
3DBAB8E11699EAEE,BE22B26DD764C040
34AEDCEA59226CCB,4B805E6046EE9E47
2B5F4FBAF644BEC8,47D6F43D77935C75
B970266897BDB48D,DE564951F95E09ED
3F1009A1E4E10C6A,422F32CC7E56ABAD
28271FBFA024090B,1F4ED342ACEFE62D
D9E56EC8ED04E45E,EAF4CD9EA3E7E922
9E4A185A00C358E1,3D42B92563939375
093F334B2F3729DB,C449EDED9D73009C
0CC0416F24BE03FF,1017582BCD3832DC
817B926B53C0589A,E7CF3C4F9F489F0C
E7DD33D0E2A313F4,B69317BF5E782347
8A87922C72F578EC,AD15F075A4DA0FDE
F1557162766FCDEB,845FFC3A4FEEFA3E
F5A00C1EB6E872B8,A151A7394A214E65
6B3EC5908EA03C43,0AFC4AF510774B47
A457F1126998C0BA,2AED6301F67007D5
2B1D7439C26D5642,8D4D46230B2C353A
925A4A10597C775B,FB380A29641EC31A
AB3249ACBDE2D8B9,CEDABC5900A0BF97
BFF766829E7783C7,57AB4A3080F85143
5B138084858689AC,5A59271FFADD33C1
C85B76C87214BD87,788756D73AC2E07C
A8958773478E3A2F,C2D15BEF167E27BC
B24C6B8E89FFE5D3,DD21B55DF695CD0A
B011DBFD44946D95,95CF81BD06EE1887
3E095D3A28AD69BB,C7C6789AA1CFEDD0
41FBE02637A70478,F1C03A5352243A30
7FF9609F5D8471AF,6D38F1F04CBB37EA
A7FB445015A2AF1C,CCBA154209823057
D9EA500ADEAC231A,C514489CFB8AF806
60236500251FDE8E,AAE7CE1D63167423
FF792DDC17AFA777,3D9ACB1EB139E702
1D698ECDFF42AC58,277F471BA9DB000B
B76E8F198FB54340,613F125BA3BD2EB9
5D66DA471CACD32B,897433D292B44130
B20C7345F1489BF1,D47A2C1BA117471D
C94B30F65C69ADA8,23789E777D14CE44
FF1451CEAA01267C,350AA5EBC03D3BD2
44C0C3EC2E3E2A3C,498C1E05CE5F7877
FD3C38A9030AD7F2,F70EFA14FE091429
CA60478C0D089D74,C2F7FE5309181C7D
0D7CE3D8D074C379,E260E0BB9CD995AC
3788872A07BA04B3,0E4C749FF9DE9CC4
5F57025291607CD8,A6FA3979BED01B81
46E0DBDDEA18907A,E154B48B68EF72BC
ECB38C941D121D34,6FCF8DDEA146C45B
6EC26FC7C9EC0D16,E374C498D8BADC14
128EBDE26C467532,0B4DF1FA60C0E664
16E09CCC0BD508DA,EB2D525B57F42B40
906F6137D122D88C,3903E216620488E8
E0F81EAEB49D39EF,734292F4F0ABF6D0
58699DA34F83B510,5F4B6931816E599B
A430C2581C66A9AD,2DA49C3B79856961
11C5877EC40676F2,D313DE83394AF134
9D2C476A7D8D9385,28579D1B8F8AAC80
1E6ABFB33BDD2A4C,DCCA191DF9980FD7
0E2D809FE9AF80AE,A516C198B7DCA1E1
96A05000CCD43584,367A09DED4E05B99
C0F70A3CDEC87ECE,AA5F02DB48D704B9
20E1198E4672F72D,C45D23BAF168AAB8
E896049AD1887FF0,1C8A4C2C19E68EEC
90F8F7D270431FAE,54833611C17ABDEA
FFE9FF137BAFDFD8,6683AB880E427778
2F4DB11A0DB3685A,3F878F92B3A7A071
B018BAA4ED9AA217,AF514CABE74CBF15
395075B91017D334,21543C612379DB3C
A978194A1E680F26,F0F2103EFAF8CBA7
AD6EF15CCC57AA73,92523B76657A517D
5A6048C9BD40C5DB,9A3FF3DE163034E8
EAB0F1C2AC4270FC,2E8D9498C56DD0D1
E2B3315F89FB203D,B98236CAAECEF897
E08D4560995E7946,424D4687FA1E5652
1A3931A61B3223A2,586AFE3FF72D996E
19805ABDE5C3F525,C4278F70131BAA6D
2F82F997DF899C00,E2590BC29220CEBB
2481B055C8B5CA09,BC8983F38F78ED51
D6F85402E4158EAD,95AB8B5C992C7B58
1A96B8B416BC07D0,1DDA930A0AC38571
E1E1AF00CA06A2B7,6FA46612594F7973
D936DBC1D824A1BE,FCDFF7B72D23A1AC
27400A3FFA074F8B,9A41CF4674A12272
F30CF8286FBA13D7,C6ED9D5092438D91
AB06B90F4B4B3043,A8638BE228D4751A
7A4832D97838593A,CFEB8AF24FC1D0BB
479BCCF712B8168E,BC72B5D7A1CBD54D
9F65B3BAFA302A65,49733E92263139D1
0A5EBD0F656B440C,6058665D72302D3F
53DFE85FC69724BD,377906D8A31E5586
51046EEE00E2BBDA,35B9E0803292B641
434E3AE126DDC5B5,1D408577D440E81E
3C7ED37A9FE7C585,01FEE67DB37F59B2
9B8A09AAD1CFEFB3,C5F0A8EBD3F361CE
5C5B446AD691DEA2,8BAD02F0368D9E14
E002DFD518BF86A7,4899CB088EDF59B8
ADA020ED8ED3A5CD,047CBED6F6F8B63C
7FE655CE221E741B,11879CDD803D30F4
C3562BA50C82388B,FF1BED81BFDC0FE0
97E56574A6AA6C7D,0225778816FDC28C
0ED8565383E33DA1,A87E00932DB4D85D
84CF415AEAB83B93,0EF93E9F3D08C178
86A2751C5F3AF8F8,C724C701C30B2FE7
C3D04B421E077910,2238E588E588A6D7
085DC39D279EE40F,12561FCBB62D5B9C
1342E9E0CDE9B323,D93DB43B82BC0D00
E9331AEA6C1820C9,C912AF078AF19212
