Hash(vConsole),Name
0x42A08C9B,SET_VEHICLE_MODEL_IS_SUPPRESSED
0x57216D03,GET_RANDOM_VEHICLE_IN_SPHERE
0xDCADEB66,GET_RANDOM_VEHICLE_FRONT_BUMPER_IN_SPHERE
0xD6343F6B,GET_RANDOM_VEHICLE_BACK_BUMPER_IN_SPHERE
0xD7E26B2C,GET_CLOSEST_VEHICLE
0x2544E7A6,GET_TRAIN_CARRIAGE
0x86C9497D,DELETE_MISSION_TRAIN
0x19808560,SET_MISSION_TRAIN_AS_NO_LONGER_NEEDED
0xD6D70803,SET_MISSION_TRAIN_COORDS
0x10F6085C,IS_THIS_MODEL_A_BOAT
0x3B3907BB,IS_THIS_MODEL_A_PLANE
0x8AF7F568,IS_THIS_MODEL_A_HELI
0x60E4C22F,IS_THIS_MODEL_A_CAR
0xF87DCFFD,IS_THIS_MODEL_A_TRAIN
0x7E702CDD,IS_THIS_MODEL_A_BIKE
0x328E6FF5,IS_THIS_MODEL_A_BICYCLE
0xC1625277,IS_THIS_MODEL_A_QUADBIKE
0x033A9408,SET_HELI_BLADES_FULL_SPEED
0x5C7D4EA9,SET_HELI_BLADES_SPEED
0x64B70B1D,SET_VEHICLE_CAN_BE_TARGETTED
0xC5D94017,SET_VEHICLE_CAN_BE_VISIBLY_DAMAGED
0xFD15C065,GET_VEHICLE_DIRT_LEVEL
0x2B39128B,SET_VEHICLE_DIRT_LEVEL
0xDAC523BC,_IS_VEHICLE_DAMAGED
0xC2385B6F,IS_VEHICLE_DOOR_FULLY_OPEN
0x7FBC86F1,SET_VEHICLE_ENGINE_ON
0x48D02A4E,SET_VEHICLE_UNDRIVEABLE
0xEFC01CA9,SET_VEHICLE_PROVIDES_COVER
0x572DD360,SET_VEHICLE_DOOR_CONTROL
0x4EB7BBFC,SET_VEHICLE_DOOR_LATCHED
0x0E399C26,GET_VEHICLE_DOOR_ANGLE_RATIO
0x142606BD,SET_VEHICLE_DOOR_SHUT
0x8147FEA7,SET_VEHICLE_DOOR_BROKEN
0x90A810D1,SET_VEHICLE_CAN_BREAK
0xDB817403,DOES_VEHICLE_HAVE_ROOF
0x9CDBA8DE,IS_BIG_VEHICLE
0xF2442EE2,GET_NUMBER_OF_VEHICLE_COLOURS
0xA557AEAD,SET_VEHICLE_COLOUR_COMBINATION
0x77AC1B4C,GET_VEHICLE_COLOUR_COMBINATION
0x14413319,SET_VEHICLE_IS_CONSIDERED_BY_PLAYER
0xE2C45631,GET_RANDOM_VEHICLE_MODEL_IN_MEMORY
0x0D72CEF2,GET_VEHICLE_DOOR_LOCK_STATUS
0x4999E3C3,IS_VEHICLE_DOOR_DAMAGED
0x065B92B3,_SET_VEHICLE_DOOR_CAN_BREAK
0xB3A2CC4F,IS_VEHICLE_BUMPER_BOUNCING
0xAF25C027,IS_VEHICLE_BUMPER_BROKEN_OFF
0xFB16C6D1,IS_COP_VEHICLE_IN_AREA_3D
0x10089F8E,IS_VEHICLE_ON_ALL_WHEELS
0xE0B35187,GET_VEHICLE_LAYOUT_HASH
0x899D9092,SET_RENDER_TRAIN_AS_DERAILED
0x515DB2A0,SET_VEHICLE_EXTRA_COLOURS
0x80E4659B,GET_VEHICLE_EXTRA_COLOURS
0x17A0BCE5,STOP_ALL_GARAGE_ACTIVITY
0x17469AA1,SET_VEHICLE_FIXED
0xDD2920C8,SET_VEHICLE_DEFORMATION_FIXED
0xC40192B5,SET_DISABLE_VEHICLE_PETROL_TANK_FIRES
0xAD3E05F2,SET_DISABLE_VEHICLE_PETROL_TANK_DAMAGE
0x42CC15E0,REMOVE_VEHICLES_FROM_GENERATORS_IN_AREA
0x7357C1EB,SET_VEHICLE_STEER_BIAS
0x042098B5,IS_VEHICLE_EXTRA_TURNED_ON
0x642D065C,SET_VEHICLE_EXTRA
0x409411CC,DOES_EXTRA_EXIST
0xC87B6A51,SET_CONVERTIBLE_ROOF
0xC5F72EAE,LOWER_CONVERTIBLE_ROOF
0xA4E4CBA3,RAISE_CONVERTIBLE_ROOF
0x1B09714D,GET_CONVERTIBLE_ROOF_STATE
0x6EF54490,IS_VEHICLE_A_CONVERTIBLE
0x69200FA4,IS_VEHICLE_STOPPED_AT_TRAFFIC_LIGHTS
0x21B458B2,SET_VEHICLE_DAMAGE
0x8880038A,GET_VEHICLE_ENGINE_HEALTH
0x1B760FB5,SET_VEHICLE_ENGINE_HEALTH
0xE41595CE,GET_VEHICLE_PETROL_TANK_HEALTH
0x660A3692,SET_VEHICLE_PETROL_TANK_HEALTH
0x2FCF58C1,IS_VEHICLE_STUCK_TIMER_UP
0xEF2A6016,RESET_VEHICLE_STUCK_TIMER
0x41A7267A,IS_VEHICLE_DRIVEABLE
0xB4D3DBFB,SET_VEHICLE_HAS_BEEN_OWNED_BY_PLAYER
0xD8260751,SET_VEHICLE_NEEDS_TO_BE_HOTWIRED
0x0DF5ADB3,START_VEHICLE_HORN
0x968E5770,_SET_VEHICLE_SILENT
0x0D1CBC65,SET_VEHICLE_HAS_STRONG_AXLES
0xEC86DF39,GET_DISPLAY_NAME_FROM_VEHICLE_MODEL
0xABF02075,GET_VEHICLE_DEFORMATION_AT_POS
0x7AD87059,SET_VEHICLE_LIVERY
0xEC82A51D,GET_VEHICLE_LIVERY
0xFB0CA947,GET_VEHICLE_LIVERY_COUNT
0xAC4EF23D,IS_VEHICLE_WINDOW_INTACT
0xBB619744,ARE_ALL_VEHICLE_WINDOWS_INTACT
0x648E685A,ARE_ANY_VEHICLE_SEATS_FREE
0xD5FFE779,RESET_VEHICLE_WHEELS
0xF4E4C439,IS_HELI_PART_BROKEN
0xF01E2AAB,_GET_HELI_MAIN_ROTOR_HEALTH
0xA41BC13D,_GET_HELI_TAIL_ROTOR_HEALTH
0x8A68388F,GET_HELI_TAIL_BOOM_HEALTH
0x2916D69B,WAS_COUNTER_ACTIVATED
0xA712FF5C,SET_VEHICLE_NAME_DEBUG
0x38CC692B,SET_VEHICLE_EXPLODES_ON_HIGH_EXPLOSION_DAMAGE
0x24F873FB,CONTROL_LANDING_GEAR
0xA6F02670,GET_LANDING_GEAR_STATE
0x2867A834,IS_ANY_VEHICLE_NEAR_POINT
0x9DA21956,REQUEST_VEHICLE_HIGH_DETAIL_MODEL
0x382BE070,REMOVE_VEHICLE_HIGH_DETAIL_MODEL
0x55D41928,IS_VEHICLE_HIGH_DETAIL
0x902B4F06,REQUEST_VEHICLE_ASSET
0x8DAAC3CB,HAS_VEHICLE_ASSET_LOADED
0x9620E9C6,REMOVE_VEHICLE_ASSET
0x88236E22,_SET_TOW_TRUCK_CRANE_HEIGHT
0x8151571A,ATTACH_VEHICLE_TO_TOW_TRUCK
0xC666CF33,DETACH_VEHICLE_FROM_TOW_TRUCK
0x3BF93651,DETACH_VEHICLE_FROM_ANY_TOW_TRUCK
0x9699CFDC,IS_VEHICLE_ATTACHED_TO_TOW_TRUCK
0x11EC7844,GET_ENTITY_ATTACHED_TO_TOW_TRUCK
0x4273A8D3,SET_VEHICLE_AUTOMATICALLY_ATTACHES
0xED23C8A3,SET_VEHICLE_BULLDOZER_ARM_POSITION
0xA7DF64D7,_SET_DESIRED_VERTICAL_FLIGHT_PHASE
0xDD7936F5,_SET_VERTICAL_FLIGHT_PHASE
0x9B6EF0EA,SET_VEHICLE_BURNOUT
0x6632BC12,IS_VEHICLE_IN_BURNOUT
0x90D3A0D9,SET_VEHICLE_REDUCE_GRIP
0xA6073B5D,SET_VEHICLE_INDICATOR_LIGHTS
0x6D9BA11E,SET_VEHICLE_BRAKE_LIGHTS
0xBA729A25,SET_VEHICLE_HANDBRAKE
0xAE84D758,GET_VEHICLE_TRAILER_VEHICLE
0x3FAC3CD4,SET_VEHICLE_RUDDER_BROKEN
0x7D1A0616,_GET_VEHICLE_MAX_SPEED
0x03B926F6,GET_VEHICLE_MAX_BRAKING
0x7E5A1587,GET_VEHICLE_MAX_TRACTION
0x00478321,GET_VEHICLE_ACCELERATION
0x8F291C4A,_GET_VEHICLE_MODEL_MAX_SPEED
0x7EF02883,GET_VEHICLE_MODEL_MAX_BRAKING
0xF3A7293F,_GET_VEHICLE_MODEL_HAND_BRAKE
0x7F985597,GET_VEHICLE_MODEL_MAX_TRACTION
0x29CB3537,GET_VEHICLE_MODEL_ACCELERATION
0x37FBA7BC,_GET_VEHICLE_MODEL_DOWN_FORCE
0x95BB67EB,_GET_VEHICLE_MODEL_MAX_KNOTS
0x87C5D271,_GET_VEHICLE_MODEL_MOVE_RESISTANCE
0xCE67162C,_GET_VEHICLE_CLASS_MAX_SPEED
0x5B4FDC16,GET_VEHICLE_CLASS_MAX_TRACTION
0x45F2BD83,GET_VEHICLE_CLASS_MAX_AGILITY
0x3E220A9B,GET_VEHICLE_CLASS_MAX_ACCELERATION
0xD08CC1A5,GET_VEHICLE_CLASS_MAX_BRAKING
0xD6685803,_ADD_SPEED_ZONE_FOR_COORD
0x0C0332A6,_REMOVE_SPEED_ZONE
0x6574041D,OPEN_BOMB_BAY_DOORS
0xF8EC5751,CLOSE_BOMB_BAY_DOORS
0xADAF3513,IS_VEHICLE_SEARCHLIGHT_ON
0xE2C0DD8A,SET_VEHICLE_SEARCHLIGHT
0xB3EB01ED,CAN_SHUFFLE_SEAT
0xE4903AA0,GET_NUM_MOD_KITS
0xB8132158,SET_VEHICLE_MOD_KIT
0x9FE60927,GET_VEHICLE_MOD_KIT
0xE5F76765,GET_VEHICLE_MOD_KIT_TYPE
0xDA58D7AE,GET_VEHICLE_WHEEL_TYPE
0x64BDAAAD,SET_VEHICLE_WHEEL_TYPE
0x73722CD9,GET_NUM_MOD_COLORS
0xCBE9A54D,SET_VEHICLE_MOD_COLOR_1
0xC32613C2,SET_VEHICLE_MOD_COLOR_2
0xE625510A,GET_VEHICLE_MOD_COLOR_1
0x9B76BB8E,GET_VEHICLE_MOD_COLOR_2
0x9A0840FD,GET_VEHICLE_MOD_COLOR_1_NAME
0x9BDC0B49,GET_VEHICLE_MOD_COLOR_2_NAME
0x112D637A,_IS_VEHICLE_MOD_LOAD_DONE
0xB52E5ED5,SET_VEHICLE_MOD
0xDC520069,GET_VEHICLE_MOD
0xC1B92003,GET_VEHICLE_MOD_VARIATION
0x8A814FF9,GET_NUM_VEHICLE_MODS
0x9CC80A43,REMOVE_VEHICLE_MOD
0xD095F811,TOGGLE_VEHICLE_MOD
0xF0E1689F,IS_TOGGLE_MOD_ON
0x0BA39CA7,GET_MOD_TEXT_LABEL
0x5E113483,GET_MOD_SLOT_NAME
0xED80B5BE,GET_LIVERY_NAME
0x73AE5505,GET_VEHICLE_MOD_MODIFIER_VALUE
0x94850968,_GET_VEHICLE_MOD_DATA
0x6EA5F4A8,PRELOAD_VEHICLE_MOD
0xA8A0D246,HAS_PRELOAD_MODS_FINISHED
0xD442521F,RELEASE_PRELOAD_MODS
0x3EDEC0DB,SET_VEHICLE_TYRE_SMOKE_COLOR
0x75280015,GET_VEHICLE_TYRE_SMOKE_COLOR
0x497C8787,SET_VEHICLE_WINDOW_TINT
0x13D53892,GET_VEHICLE_WINDOW_TINT
0x625C7B66,GET_NUM_VEHICLE_WINDOW_TINTS
0x03BC8F1B,GET_VEHICLE_COLOR
0x7F8C20DD,GET_VEHICLE_CAUSE_OF_DESTRUCTION
0xA0777943,GET_IS_LEFT_VEHICLE_HEADLIGHT_DAMAGED
0xF178390B,GET_IS_RIGHT_VEHICLE_HEADLIGHT_DAMAGED
0xE943B09C,MODIFY_VEHICLE_TOP_SPEED
0xDF594D8D,_SET_VEHICLE_ST
0xD656E7E5,_IS_ANY_PASSENGER_RAPPELLING
0x642DA5AA,_SET_VEHICLE_ENGINE_TORQUE_MULTIPLIER
0xDAA388E8,SET_VEHICLE_IS_WANTED
0x00966934,_GET_BOAT_BOOM_POSITION_RATIO
0x7E84C45C,DISABLE_PLANE_AILERON
0x7DC6D022,GET_IS_VEHICLE_ENGINE_RUNNING
0x15D40761,_SET_BIKE_LEAN_ANGLE
0x3FBE904F,_REMOVE_VEHICLE_OWNERSHIP
0xD1B71A25,SET_LAST_DRIVEN_VEHICLE
0xFEB0C0C8,GET_LAST_DRIVEN_VEHICLE
0x8C4B63E2,_SET_PLANE_MIN_HEIGHT_ABOVE_TERRAIN
0x569E5AE3,SET_VEHICLE_LOD_MULTIPLIER
0x2343FFDF,SET_VEHICLE_SHOOT_AT_TARGET
0x4A557117,_GET_VEHICLE_OWNER
0xE0FC6A32,SET_FORCE_HD_VEHICLE
0x65CA9286,GET_VEHICLE_PLATE_TYPE
0x78122DC1,TRACK_VEHICLE_VISIBILITY
0x7E0D6056,IS_VEHICLE_VISIBLE
0x07B2A6DC,SET_VEHICLE_GRAVITY
0x5EB00A6A,_IS_VEHICLE_SHOP_RESPRAY_ALLOWED
0x081DAC12,SET_VEHICLE_ENGINE_CAN_DEGRADE
0x5BD8D82D,_ADD_VEHICLE_SHADOW
0xBD085DCA,_VEHICLE_HAS_LANDING_GEAR
0xABBDD5C6,_ARE_PROPELLERS_UNDAMAGED
0x20B61DDE,IS_VEHICLE_STOLEN
0x70912E42,SET_VEHICLE_IS_STOLEN
0xED159AE6,SET_PLANE_TURBULENCE_MULTIPLIER
0xAF8CB3DF,_ARE_VEHICLE_WINGS_INTACT
0x45F72495,_DEBUG_VEHICLE
0x83D3D331,DETACH_VEHICLE_FROM_CARGOBOB
0x50E0EABE,DETACH_VEHICLE_FROM_ANY_CARGOBOB
0x5DEEC76C,IS_VEHICLE_ATTACHED_TO_CARGOBOB
0x301A1D24,GET_VEHICLE_ATTACHED_TO_CARGOBOB
0x607DC9D5,ATTACH_VEHICLE_TO_CARGOBOB
0xAF769B81,DOES_CARGOBOB_HAVE_PICK_UP_ROPE
0x4D3C9A99,CREATE_PICK_UP_ROPE_FOR_CARGOBOB
0xA8211EE9,REMOVE_PICK_UP_ROPE_FOR_CARGOBOB
0x3A8AB081,_SET_CARGOBOB_HOOK_POSITION
0xB2E1E1FB,DOES_VEHICLE_HAVE_WEAPONS
0xA688B7D1,DISABLE_VEHICLE_WEAPON
0xC025338E,GET_VEHICLE_CLASS
0xEA469980,GET_VEHICLE_CLASS_FROM_NAME
0xDE86447D,SET_PLAYERS_LAST_VEHICLE
0x5130DB1E,SET_VEHICLE_CAN_BE_USED_BY_FLEEING_PEDS
0x4BB5605D,_SET_VEHICLE_CREATES_MONEY_PICKUPS_WHEN_EXPLODED
0x51E0064F,_SET_VEHICLE_JET_ENGINE_ON
0x6E67FD35,_SET_HELICOPTER_ROLL_PITCH_YAW_MULT_HEALTH
0x32AFD42E,SET_VEHICLE_FRICTION_OVERRIDE
0x670913A4,SET_VEHICLE_WHEELS_CAN_BREAK_OFF_WHEN_BLOW_UP
0x98A10A86,SET_VEHICLE_CEILING_HEIGHT
0x8DD9AA0C,_CLEAR_VEHICLE_ROUTE_HISTORY
0x39E68EDD,DOES_VEHICLE_EXIST_WITH_DECORATOR
0xAA8BD440,SET_VEHICLE_EXCLUSIVE_DRIVER
0xB5CC548B,SET_DISTANT_CARS_ENABLED
0x2B2FCC28,GET_VEHICLE_BODY_HEALTH
0x920C2517,SET_VEHICLE_BODY_HEALTH
0xB73A1486,_GET_VEHICLE_SUSPENSION_HEIGHT
0x2F7AA05C,CREATE_OBJECT
0x58040420,CREATE_OBJECT_NO_OFFSET
0xD6EF9DA7,DELETE_OBJECT
0x8F95A20B,PLACE_OBJECT_ON_GROUND_PROPERLY
0x63BFA7A0,SLIDE_OBJECT
0x3F88CD86,SET_OBJECT_TARGETTABLE
0x483C5C88,_SET_OBJECT_LOD
0x45619B33,GET_CLOSEST_OBJECT_OF_TYPE
0xFE21F891,HAS_OBJECT_BEEN_BROKEN
0x6FC0353D,HAS_CLOSEST_OBJECT_OF_TYPE_BEEN_BROKEN
0x87A42A12,_GET_OBJECT_OFFSET_FROM_COORDS
0x38C951A4,SET_STATE_OF_CLOSEST_DOOR_OF_TYPE
0x4B44A83D,GET_STATE_OF_CLOSEST_DOOR_OF_TYPE
0x4E0A260B,_DOOR_CONTROL
0x9D2D778D,ADD_DOOR_TO_SYSTEM
0x00253286,REMOVE_DOOR_FROM_SYSTEM
0xDF83DB47,_SET_DOOR_ACCELERATION_LIMIT
0x34883DE3,_SET_DOOR_AJAR_ANGLE
0x5AFCD8A1,_DOES_DOOR_EXIST
0x48659CD7,IS_DOOR_CLOSED
0xA8B37DEA,IS_GARAGE_EMPTY
0x23FF2BA4,DOES_OBJECT_OF_TYPE_EXIST_AT_COORDS
0x73BCFFDC,IS_POINT_IN_ANGLED_AREA
0xE8D11C58,SET_OBJECT_PHYSICS_PARAMS
0xF0B330AD,GET_OBJECT_FRAGMENT_DAMAGE_HEALTH
0x3E263AE1,SET_ACTIVATE_OBJECT_PHYSICS_AS_SOON_AS_IT_IS_UNFROZEN
0xE9E46941,IS_ANY_OBJECT_NEAR_POINT
0x50A62C43,IS_OBJECT_NEAR_POINT
0x46D06B9A,TRACK_OBJECT_VISIBILITY
0xF4FD8AE4,IS_OBJECT_VISIBLE
0xA286DE96,_GET_DES_OBJECT
0x21F51560,_SET_DES_OBJECT_STATE
0xF1B8817A,_GET_DES_OBJECT_STATE
0xE08C834D,_DOES_DES_OBJECT_EXIST
0x5E14DF68,CREATE_PICKUP
0xF015BFE2,CREATE_PICKUP_ROTATE
0x17B99CE7,CREATE_AMBIENT_PICKUP
0x8C886BE5,CREATE_PORTABLE_PICKUP
0x56A02502,_CREATE_PORTABLE_PICKUP_2
0x184F6AB3,ATTACH_PORTABLE_PICKUP_TO_PED
0x1D094562,DETACH_PORTABLE_PICKUP_FROM_PED
0x618B5F67,GET_SAFE_PICKUP_COORDS
0xC2E1E2C5,GET_PICKUP_COORDS
0x40062C53,REMOVE_ALL_PICKUPS_OF_TYPE
0x0BE5CCED,HAS_PICKUP_BEEN_COLLECTED
0x64A7A0E0,REMOVE_PICKUP
0x36C9A5EA,CREATE_MONEY_PICKUPS
0x9C6DA0B3,DOES_PICKUP_EXIST
0xE0B32108,DOES_PICKUP_OBJECT_EXIST
0x6052E62E,GET_PICKUP_OBJECT
0xF139681B,_IS_PICKUP_WITHIN_RADIUS
0xAB11267D,SET_PICKUP_REGENERATION_TIME
0x77687DC5,SET_TEAM_PICKUP_OBJECT
0x63B02FAD,_HIGHLIGHT_PLACEMENT_COORDS
0xEDD01937,_GET_WEAPON_HASH_FROM_PICKUP
0x6AE36192,_GET_PICKUP_HASH
0x3DA41C1A,SET_FORCE_OBJECT_THIS_FRAME
0x2048A7DD,_MARK_OBJECT_FOR_DELETION
0x17A64668,TASK_PAUSE
0x6F80965D,TASK_STAND_STILL
0x0356E3CE,TASK_JUMP
0x9CF1C19B,TASK_COWER
0x8DCC19C5,TASK_HANDS_UP
0x3AA39BE9,UPDATE_TASK_HANDS_UP_DURATION
0x8EE06BF4,TASK_OPEN_VEHICLE_DOOR
0xB8689B4E,TASK_ENTER_VEHICLE
0x7B1141C6,TASK_LEAVE_VEHICLE
0xD3874AFA,TASK_SKY_DIVE
0xEC3060A2,TASK_PARACHUTE
0xE0104D6C,TASK_PARACHUTE_TO_TARGET
0x6ED3AD81,SET_PARACHUTE_TASK_TARGET
0xD07C8AAA,SET_PARACHUTE_TASK_THRUST
0x2C7ADB93,TASK_RAPPEL_FROM_HELI
0xE4AC0387,TASK_VEHICLE_DRIVE_TO_COORD
0x1490182A,TASK_VEHICLE_DRIVE_TO_COORD_LONGRANGE
0x36EC0EB0,TASK_VEHICLE_DRIVE_WANDER
0x2DF5A6AC,TASK_FOLLOW_TO_OFFSET_OF_ENTITY
0x80A9E7A7,TASK_GO_STRAIGHT_TO_COORD
0xD26CAC68,TASK_GO_STRAIGHT_TO_COORD_RELATIVE_TO_ENTITY
0x0A0E9B42,TASK_ACHIEVE_HEADING
0x34219154,TASK_FLUSH_ROUTE
0x43271F69,TASK_EXTEND_ROUTE
0xB837C816,TASK_FOLLOW_POINT_ROUTE
0x374827C2,TASK_GO_TO_ENTITY
0xB2E686FC,TASK_SMART_FLEE_COORD
0xE52EB560,TASK_SMART_FLEE_PED
0x8A632BD8,TASK_REACT_AND_FLEE_PED
0x9BD00ACF,TASK_SHOCKING_EVENT_REACT
0xC6981FB9,TASK_WANDER_IN_AREA
0xAF59151A,TASK_WANDER_STANDARD
0x5C85FF90,TASK_VEHICLE_PARK
0x0D64C2FA,TASK_STEALTH_KILL
0x33457535,TASK_PLANT_BOMB
0xFE4A10D9,TASK_FOLLOW_NAV_MESH_TO_COORD
0x6BF6E296,TASK_FOLLOW_NAV_MESH_TO_COORD_ADVANCED
0xB7B7D442,SET_PED_PATH_CAN_USE_CLIMBOVERS
0x53A879EE,SET_PED_PATH_CAN_USE_LADDERS
0x394B7AC9,SET_PED_PATH_CAN_DROP_FROM_HEIGHT
0x55E06443,_SET_PED_PATH_SPEED
0x9C606EE3,SET_PED_PATH_MAY_ENTER_WATER
0x0EA39A29,SET_PED_PATH_PREFER_TO_AVOID_WATER
0xDCC5B934,SET_PED_PATH_AVOID_FIRE
0x2AFB14B8,SET_GLOBAL_MIN_BIRD_FLIGHT_HEIGHT
0xD9281778,GET_NAVMESH_ROUTE_DISTANCE_REMAINING
0x96491602,GET_NAVMESH_ROUTE_RESULT
0xF91DF93B,TASK_GO_TO_COORD_ANY_MEANS
0x094B75EF,TASK_GO_TO_COORD_ANY_MEANS_EXTRA_PARAMS
0x86DC03F9,TASK_GO_TO_COORD_ANY_MEANS_EXTRA_PARAMS_WITH_CRUISE_SPEED
0x5AB552C6,TASK_PLAY_ANIM
0x3DDEB0E6,TASK_PLAY_ANIM_ADVANCED
0x2B520A57,STOP_ANIM_TASK
0xFC2DCF47,TASK_SCRIPTED_ANIMATION
0x02F72AE5,PLAY_ENTITY_SCRIPTED_ANIM
0xE5F16398,STOP_ANIM_PLAYBACK
0x17229D98,SET_ANIM_WEIGHT
0x6DB46584,SET_ANIM_RATE
0x095D61A4,SET_ANIM_LOOPED
0x1582162C,TASK_PLAY_PHONE_GESTURE_ANIMATION
0x500B6805,IS_PLAYING_PHONE_GESTURE_ANIM
0x7B72AFD1,GET_PHONE_GESTURE_ANIM_CURRENT_TIME
0xEF8C3959,GET_PHONE_GESTURE_ANIM_TOTAL_TIME
0x2B28F598,TASK_VEHICLE_PLAY_ANIM
0x7B784DD8,TASK_LOOK_AT_COORD
0x991D6619,TASK_LOOK_AT_ENTITY
0x60EB4054,TASK_CLEAR_LOOK_AT
0xABA6923E,OPEN_SEQUENCE_TASK
0x1A7CEBD0,CLOSE_SEQUENCE_TASK
0x4D9FBD11,TASK_PERFORM_SEQUENCE
0x47ED03CE,CLEAR_SEQUENCE_TASK
0xCDDF1508,SET_SEQUENCE_TO_REPEAT
0xA3419909,GET_SEQUENCE_PROGRESS
0x86FDDF55,GET_IS_TASK_ACTIVE
0xB2477B23,GET_SCRIPT_TASK_STATUS
0xAFA914EF,GET_ACTIVE_VEHICLE_MISSION_TYPE
0xDBDD79FA,TASK_LEAVE_ANY_VEHICLE
0x9D296BCD,TASK_AIM_GUN_SCRIPTED
0xFD517CE3,TASK_AIM_GUN_SCRIPTED_WITH_TARGET
0x67E73525,UPDATE_TASK_AIM_GUN_SCRIPTED_TARGET
0x249EB4EB,GET_CLIP_SET_FOR_SCRIPTED_GUN_TASK
0xBE32B3B6,TASK_AIM_GUN_AT_ENTITY
0x3C37C767,TASK_TURN_PED_TO_FACE_ENTITY
0xFBF44AD3,TASK_AIM_GUN_AT_COORD
0x601C22E3,TASK_SHOOT_AT_COORD
0xBEAF8F67,TASK_SHUFFLE_TO_NEXT_VEHICLE_SEAT
0xDE3316AB,CLEAR_PED_TASKS
0xA635F451,CLEAR_PED_SECONDARY_TASK
0xC1971F30,TASK_EVERYONE_LEAVE_VEHICLE
0x1A17A85E,TASK_GOTO_ENTITY_OFFSET
0xBC1E3D0A,TASK_GOTO_ENTITY_OFFSET_XY
0x30463D73,TASK_TURN_PED_TO_FACE_COORD
0x0679DFB8,TASK_VEHICLE_TEMP_ACTION
0x20609E56,TASK_VEHICLE_MISSION
0xC81C4677,TASK_VEHICLE_MISSION_PED_TARGET
0x6719C109,TASK_VEHICLE_MISSION_COORS_TARGET
0x9FDCB250,TASK_VEHICLE_ESCORT
0x55634798,TASK_VEHICLE_CHASE
0x0CB415EE,TASK_VEHICLE_HELI_PROTECT
0x2A83083F,SET_TASK_VEHICLE_CHASE_BEHAVIOR_FLAG
0x04FD3EE7,SET_TASK_VEHICLE_CHASE_IDEAL_PURSUIT_DISTANCE
0xAC290A21,TASK_HELI_CHASE
0x12FA1C28,TASK_PLANE_CHASE
0x5F7E23EA,TASK_PLANE_LAND
0x0C143E97,TASK_HELI_MISSION
0x1D007E65,TASK_PLANE_MISSION
0x5865B031,TASK_BOAT_MISSION
0x2B84D1C4,TASK_DRIVE_BY
0xDA6A6FC1,SET_DRIVEBY_TASK_TARGET
0x9B76F7E6,CLEAR_DRIVEBY_TASK_UNDERNEATH_DRIVING_TASK
0xB23F46E6,IS_DRIVEBY_TASK_UNDERNEATH_DRIVING_TASK
0x500D9244,CONTROL_MOUNTED_WEAPON
0x98713C68,SET_MOUNTED_WEAPON_TARGET
0x291E938C,IS_MOUNTED_WEAPON_TASK_UNDERNEATH_DRIVING_TASK
0x225A38C8,TASK_USE_MOBILE_PHONE
0xC99C19F5,TASK_USE_MOBILE_PHONE_TIMED
0xA2BE1821,TASK_CHAT_TO_PED
0x65D4A35D,TASK_WARP_PED_INTO_VEHICLE
0xAC0631C9,TASK_SHOOT_AT_ENTITY
0x90847790,TASK_CLIMB
0x35BB4EE0,TASK_CLIMB_LADDER
0xBC045625,CLEAR_PED_TASKS_IMMEDIATELY
0xFA60601B,TASK_PERFORM_SEQUENCE_FROM_PROGRESS
0x4E937D57,SET_NEXT_DESIRED_MOVE_STATE
0xC65FC712,SET_PED_DESIRED_MOVE_BLEND_RATIO
0x5FEFAB72,GET_PED_DESIRED_MOVE_BLEND_RATIO
0xF1C493CF,TASK_GOTO_ENTITY_AIMING
0x830AD50C,TASK_SET_DECISION_MAKER
0x9F3C5D6A,TASK_SET_SPHERE_DEFENSIVE_AREA
0x7A05BF0D,TASK_CLEAR_DEFENSIVE_AREA
0x225380EF,TASK_PED_SLIDE_TO_COORD
0x38A995C1,TASK_PED_SLIDE_TO_COORD_HDG_RATE
0xA0AF0B98,ADD_COVER_POINT
0x0776888B,REMOVE_COVER_POINT
0x29F97A71,DOES_SCRIPTED_COVER_POINT_EXIST_AT_COORDS
0xC6B6CCC1,GET_SCRIPTED_COVER_POINT_COORDS
0xCB0D8932,TASK_COMBAT_PED
0xF5CA2A45,TASK_COMBAT_PED_TIMED
0x83F18EE9,TASK_SEEK_COVER_FROM_POS
0xC1EC907E,TASK_SEEK_COVER_FROM_PED
0x3D026B29,TASK_SEEK_COVER_TO_COVER_POINT
0xFFFE754E,TASK_SEEK_COVER_TO_COORDS
0xC9F00E68,TASK_PUT_PED_DIRECTLY_INTO_COVER
0xC829FAC9,TASK_EXIT_COVER
0x79E1D27D,TASK_PUT_PED_DIRECTLY_INTO_MELEE
0x61CFBCBF,TASK_TOGGLE_DUCK
0x2FB099E9,TASK_GUARD_CURRENT_POSITION
0x7AF0133D,TASK_GUARD_ASSIGNED_DEFENSIVE_AREA
0x86B76CB7,TASK_GUARD_SPHERE_DEFENSIVE_AREA
0xD130F636,TASK_STAND_GUARD
0x3CEC07B1,SET_DRIVE_TASK_CRUISE_SPEED
0x7FDF6131,SET_DRIVE_TASK_MAX_CRUISE_SPEED
0x59C5FAD7,SET_DRIVE_TASK_DRIVING_STYLE
0x3536946F,ADD_COVER_BLOCKING_AREA
0xCF9221A7,REMOVE_ALL_COVER_BLOCKING_AREAS
0xE50D6DDE,TASK_START_SCENARIO_IN_PLACE
